fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2022-10-03,11.5,6187.481013888889,6226.757083333333,-39.276375,0.0
2022-10-04,11.5,5875.007125,5906.405416666667,-31.398333333333333,0.0
2022-10-05,11.5,5880.566541666667,5942.901250000001,-62.33506944444444,0.0
2022-10-06,11.5,5961.7365972222215,6015.895416666667,-54.15856944444444,0.0
2022-10-07,11.5,5986.144833333334,6036.389999999999,-50.24520833333333,0.0
2022-10-08,11.5,6143.947388888889,6179.42375,-35.47577777777777,0.0
2022-10-09,11.5,5675.427125,5722.472916666667,-47.04679166666667,0.0
2022-10-10,11.5,5955.998888888889,6009.020833333333,-53.021597222222226,0.0
2022-10-11,11.5,6012.381083333333,6059.455,-47.073375000000006,0.0
2022-10-12,11.5,6310.072277777778,6371.179999999999,-61.1075,0.0
2022-10-13,11.5,6168.501083333334,6246.147083333334,-77.64597222222223,0.0
2022-10-14,11.5,5634.130680555555,5704.12625,-69.9945,0.0
2022-10-15,11.5,5668.199333333333,5731.9383333333335,-63.73994444444445,0.0
2022-10-16,11.5,5706.849597222222,5780.099583333334,-73.25061111111111,0.0
2022-10-17,11.5,5819.169944444444,5894.1075,-74.93783333333333,0.0
2022-10-18,11.5,5814.663444444444,5886.049583333333,-71.38662500000001,0.0
2022-10-19,11.5,5711.476486111111,6067.8975,-53.483902777777786,-302.93741666666665
2022-10-20,11.5,5871.114625,6207.962916666666,-46.0405,-290.8084166666667
2022-10-21,11.5,6037.948694444444,6270.92,-35.09823611111111,-197.87275
2022-10-22,11.5,6027.495583333333,6087.645833333333,-60.14963888888889,0.0
2022-10-23,11.5,5702.723347222222,5791.002916666666,-88.27997222222223,0.0
2022-10-24,11.5,5703.447347222222,5775.0929166666665,-71.645875,0.0
2022-10-25,11.5,5635.002805555556,5702.395833333333,-67.39283333333334,0.0
2022-10-26,11.5,5781.861583333333,5847.371666666666,-65.50951388888889,0.0
2022-10-27,11.5,5538.215638888889,5614.729583333333,-76.51394444444445,0.0
2022-10-28,11.5,4409.206819444445,4461.359583333333,-52.15361111111111,0.0
2022-10-29,11.5,4987.7185,5047.932083333333,-60.213791666666665,0.0
2022-10-30,11.5,3467.576791666667,3527.76375,-60.186499999999995,0.0
2022-10-31,11.5,5507.5252222222225,5490.997916666666,16.527291666666667,0.0
2022-11-01,11.5,4264.186013888889,4317.304166666667,-53.11837500000001,0.0
2022-11-02,11.5,4237.883361111111,4300.09875,-62.21465277777778,0.0
2022-11-03,11.5,4407.343486111111,4439.019583333334,-31.67611111111111,0.0
2022-11-04,11.5,3534.323,3554.31875,-19.99576388888889,0.0
2022-11-05,11.5,3947.271902777778,3969.540833333333,-22.26897222222222,0.0
2022-11-06,11.5,5244.312069444444,5288.512083333334,-44.200472222222224,0.0
2022-11-07,11.5,4581.34325,4607.94,-26.595250000000004,0.0
2022-11-08,11.5,4745.519986111111,4993.702916666667,-248.18287500000002,0.0
2022-11-09,11.5,5000.796444444444,5018.097916666667,-17.301083333333334,0.0
2022-11-10,11.5,6015.964319444444,6055.861666666668,-39.897819444444444,0.0
2022-11-11,11.5,5893.807208333334,5921.634166666666,-27.82645833333333,0.0
2022-11-12,11.5,4990.731958333333,4575.252916666666,-17.351222222222223,432.83
2022-11-13,11.5,4917.532999999999,4961.013333333333,-43.48173611111111,0.0
2022-11-14,11.5,5446.81275,5419.544583333333,27.267263888888888,0.0
2022-11-15,11.5,5504.172194444444,5493.097916666667,11.074277777777779,0.0
2022-11-16,11.5,5025.999027777778,5014.582916666667,11.415249999999999,0.0
2022-11-17,11.5,5885.22,5806.07625,79.14404166666667,0.0
2022-11-18,11.5,6323.134749999999,6241.01125,82.12311111111111,0.0
2022-11-19,11.5,6244.571083333333,6165.8220833333335,78.7497361111111,0.0
2022-11-20,11.5,5138.919333333333,5165.764166666667,-26.843819444444442,0.0
2022-11-21,11.5,5073.550027777777,5097.879166666667,-24.329527777777777,0.0
2022-11-22,11.5,5962.753944444445,5971.590416666666,-8.836180555555556,0.0
2022-11-23,11.5,6403.736694444445,6366.214166666667,37.522125,0.0
2022-11-24,11.5,5392.379347222222,5380.9470833333335,11.432166666666667,0.0
2022-11-25,11.5,4930.27475,4921.2908333333335,8.983222222222222,0.0
2022-11-26,11.5,4866.972263888889,4855.616666666667,11.355986111111111,0.0
2022-11-27,11.5,5269.8294166666665,5253.43,16.398930555555555,0.0
2022-11-28,11.5,4662.461972222222,4643.752916666666,18.709916666666665,0.0
2022-11-29,11.5,4753.5363333333335,4732.05375,21.48252777777778,0.0
2022-11-30,11.5,4832.077722222222,4787.957083333334,44.12093055555555,0.0
2022-12-01,11.5,5075.433777777777,5113.142083333333,-37.70861111111111,0.0
2022-12-02,11.5,4930.831763888889,4996.4,-65.56783333333333,0.0
2022-12-03,11.5,5156.60025,5227.244583333333,-70.64386111111111,0.0
2022-12-04,11.5,4864.250430555556,4948.433333333333,-84.18309722222223,0.0
2022-12-05,11.5,5076.156861111111,5130.112916666666,-53.95638888888889,0.0
2022-12-06,11.5,5031.741388888889,5075.2125,-43.471291666666666,0.0
2022-12-07,11.5,4803.42375,4859.403333333334,-55.97923611111111,0.0
2022-12-08,11.5,4046.3108055555554,4107.578750000001,-61.26745833333333,0.0
2022-12-09,11.5,3978.4908194444447,4024.572083333333,-46.082138888888885,0.0
2022-12-10,11.5,3845.9721250000002,3894.9325,-48.95986111111111,0.0
2022-12-11,11.5,3694.6596944444445,3742.7916666666665,-48.13229166666667,0.0
2022-12-12,11.5,4302.565611111111,4373.873333333333,-32.64538888888889,-38.66233333333333
2022-12-13,11.5,4576.784874999999,4651.569166666666,-37.625750000000004,-37.15893055555556
2022-12-14,11.5,4296.742666666667,4286.187916666667,10.554902777777777,0.0
2022-12-15,11.5,4091.339638888889,4079.26875,12.070583333333333,0.0
2022-12-16,11.5,4900.234,4890.840416666667,9.393291666666666,0.0
2022-12-17,11.5,4401.628777777778,4387.25375,14.374458333333335,0.0
2022-12-18,11.5,3104.2119583333333,3114.5587499999997,-10.347138888888889,0.0
2022-12-19,11.5,2829.3164166666666,2828.95,0.36595833333333305,0.0
2022-12-20,11.5,2700.246236111111,2700.415,-0.16886111111111082,0.0
2022-12-21,11.5,3198.6713750000004,3195.7320833333333,2.938736111111111,0.0
2022-12-22,11.5,2791.386736111111,2811.785,-20.39870833333333,0.0
2022-12-23,11.5,2862.507236111111,2908.9308333333333,-46.425124999999994,0.0
2022-12-24,11.5,2231.1825,2272.6004166666667,-41.417541666666665,0.0
2022-12-25,11.5,1582.1857083333332,1610.485,-28.299083333333332,0.0
2022-12-26,11.5,2452.726375,2483.384583333333,-30.658430555555555,0.0
2022-12-27,11.5,2805.2219444444445,2835.91,-30.687861111111108,0.0
